458,CONFIRMED,59.737034800000,2.55000,519.0,17.18
459,CONFIRMED,91.940460300000,2.32000,450.0,9.67
460,CONFIRMED,8.719828530000,1.29000,986.0,223.35
461,CONFIRMED,7.008280760000,1.15000,1061.0,299.49
463,CONFIRMED,27.082470840000,2.36000,644.0,40.58
464,CONFIRMED,16.007497540000,1.82000,767.0,81.79
484,CONFIRMED,5.885281690000,1.10000,1106.0,353.44
485,CONFIRMED,10.104635050000,1.10000,923.0,171.87
486,CONFIRMED,42.882324150000,3.83000,719.0,63.25
487,CONFIRMED,22.950688960000,2.20000,886.0,145.50
496,CONFIRMED,19.270824031000,7.96000,661.0,45.05
497,CONFIRMED,38.907875170000,7.98000,523.0,17.66
498,CONFIRMED,1.592959750000,1.48000,1517.0,1251.43
508,CONFIRMED,31.158797490000,3.23000,640.0,39.77
509,CONFIRMED,76.732516800000,2.91000,474.0,11.96
515,CONFIRMED,33.416003400000,2.63000,650.0,42.11
516,CONFIRMED,12.610970800000,1.29000,899.0,154.60
523,CONFIRMED,4.180049552000,3.55000,962.0,202.06
524,CONFIRMED,1.729366467000,1.87000,1291.0,655.74
527,CONFIRMED,29.198983800000,3.77000,531.0,18.75
528,CONFIRMED,160.020059700000,3.54000,301.0,1.94
529,CONFIRMED,55.328581300000,1.66000,429.0,7.99
536,CONFIRMED,7.381977254000,3.70000,922.0,170.48
537,CONFIRMED,12.560927960000,2.88000,772.0,83.88
538,CONFIRMED,30.826471300000,2.95000,572.0,25.32
539,CONFIRMED,3.428041680000,1.34000,1189.0,473.14
544,CONFIRMED,15.228956980000,2.98000,643.0,40.31
545,CONFIRMED,24.674642110000,2.09000,547.0,21.16
549,CONFIRMED,18.207956930000,3.09000,567.0,24.37
550,CONFIRMED,88.255354400000,2.56000,335.0,2.97
559,CONFIRMED,21.087194220000,14.77000,873.0,137.06
567,CONFIRMED,6.873165232000,13.80000,1482.0,1140.56
571,CONFIRMED,18.870215660000,2.87000,621.0,35.13
572,CONFIRMED,46.902511200000,2.50000,458.0,10.44
579,CONFIRMED,33.040563500000,1.97000,540.0,20.10
581,CONFIRMED,62.302787300000,2.73000,437.0,8.63
585,CONFIRMED,5.931192939000,1.95000,562.0,23.52
586,CONFIRMED,52.661583600000,1.76000,271.0,1.28
589,CONFIRMED,15.906864370000,2.51000,579.0,26.55
590,CONFIRMED,4.973451411000,2.51000,853.0,124.98
592,CONFIRMED,13.540568740000,2.33000,762.0,79.88
593,CONFIRMED,1.732345491000,1.27000,1512.0,1235.77
598,CONFIRMED,16.709206920000,2.53000,500.0,14.73
599,CONFIRMED,28.551568680000,1.90000,418.0,7.21
601,CONFIRMED,10.139618410000,1.87000,447.0,9.45
602,CONFIRMED,43.586426090000,2.64000,275.0,1.35
610,CONFIRMED,13.699417220000,3.11000,733.0,68.25
611,CONFIRMED,4.309201080000,1.78000,1078.0,319.22
612,CONFIRMED,4.921354681000,2.07000,838.0,116.67
613,CONFIRMED,7.064256441000,1.96000,743.0,72.02
615,CONFIRMED,19.446386980000,3.28000,681.0,50.73
616,CONFIRMED,6.919867340000,1.28000,961.0,201.41
630,CONFIRMED,21.347361200000,2.23000,623.0,35.56
631,CONFIRMED,7.811046730000,1.05000,870.0,135.66
634,CONFIRMED,10.945772220000,2.69000,950.0,192.59
635,CONFIRMED,28.986832600000,2.46000,687.0,52.56
637,CONFIRMED,5.035065430000,1.45000,1231.0,543.33
638,CONFIRMED,8.180869530000,2.46000,746.0,73.21
639,CONFIRMED,15.312976590000,2.24000,605.0,31.71
645,CONFIRMED,7.650241916000,2.39000,780.0,87.56
647,CONFIRMED,34.259513720000,2.49000,473.0,11.87
657,CONFIRMED,4.393156523000,1.71000,899.0,154.44
659,CONFIRMED,7.406107750000,1.76000,755.0,76.91
668,CONFIRMED,13.193209200000,2.79000,870.0,135.20
669,CONFIRMED,4.425346210000,1.54000,1252.0,580.32
672,CONFIRMED,7.053514449000,2.21000,547.0,21.23
673,CONFIRMED,9.521650159000,2.27000,495.0,14.22
674,CONFIRMED,3.072149196000,1.34000,722.0,64.33
675,CONFIRMED,4.645397088000,1.37000,629.0,37.09
681,CONFIRMED,13.767085390000,2.75000,678.0,49.82
682,CONFIRMED,6.195436930000,1.47000,884.0,144.20
683,CONFIRMED,3.250580530000,1.30000,1096.0,341.13
684,CONFIRMED,8.348188170000,1.91000,800.0,97.06
685,CONFIRMED,87.090599400000,3.12000,366.0,4.26
688,CONFIRMED,7.930587745000,2.94000,878.0,140.16
689,CONFIRMED,16.665911620000,2.72000,685.0,52.11
690,CONFIRMED,4.166962173000,2.44000,1024.0,259.58
691,CONFIRMED,11.463473600000,2.64000,731.0,67.48
692,CONFIRMED,39.602755100000,1.84000,483.0,12.91
693,CONFIRMED,2.940304111000,2.21000,1253.0,582.69
694,CONFIRMED,6.389017550000,2.35000,968.0,207.42
695,CONFIRMED,14.626989520000,2.21000,735.0,68.81
696,CONFIRMED,35.118522600000,2.41000,549.0,21.40
697,CONFIRMED,8.005783665000,2.41000,956.0,197.06
698,CONFIRMED,4.263748470000,1.28000,1179.0,457.15
705,CONFIRMED,13.981772280000,1.88000,507.0,15.58
706,CONFIRMED,44.000428700000,1.46000,346.0,3.38
707,CONFIRMED,247.354265000000,2.10000,194.0,0.34
708,CONFIRMED,11.903508580000,2.72000,827.0,110.54
709,CONFIRMED,34.035055900000,3.22000,583.0,27.24
710,CONFIRMED,12.759348340000,2.64000,682.0,51.05
711,CONFIRMED,5.433121690000,1.41000,906.0,159.51
712,CONFIRMED,25.752600280000,2.90000,539.0,20.00
717,CONFIRMED,49.411175820000,7.48000,545.0,20.87
718,CONFIRMED,36.856800800000,3.62000,601.0,30.83
723,CONFIRMED,9.576664980000,2.83000,881.0,142.50
724,CONFIRMED,96.678192600000,3.43000,408.0,6.54
725,CONFIRMED,20.552807930000,2.94000,683.0,51.50
732,CONFIRMED,6.400147394000,2.26000,807.0,100.33
733,CONFIRMED,2.735903375000,1.58000,1072.0,312.39
741,CONFIRMED,41.885483400000,2.69000,540.0,20.05
742,CONFIRMED,13.817318170000,1.51000,781.0,88.04
743,CONFIRMED,4.302143627000,2.08000,927.0,174.86
744,CONFIRMED,3.137848829000,1.33000,1031.0,266.89
747,CONFIRMED,20.684223110000,3.69000,742.0,71.48
748,CONFIRMED,9.825784350000,2.73000,950.0,192.75
755,CONFIRMED,11.637017340000,2.39000,791.0,92.50
756,CONFIRMED,5.687983100000,2.19000,1004.0,239.99
776,CONFIRMED,10.687574790000,2.42000,785.0,89.99
777,CONFIRMED,20.303024570000,2.04000,634.0,38.26
778,CONFIRMED,29.022352610000,2.53000,563.0,23.76
781,CONFIRMED,20.729133580000,1.88000,550.0,21.60
782,CONFIRMED,1.632918853000,1.16000,1282.0,638.67
784,CONFIRMED,7.267301170000,1.23000,469.0,11.46
785,CONFIRMED,13.343007890000,1.53000,383.0,5.10
786,CONFIRMED,3.886789356000,1.05000,578.0,26.38
787,CONFIRMED,22.407774440000,1.26000,322.0,2.55
788,CONFIRMED,129.945770000000,1.06000,179.0,0.25
